"genusName","feeding","basal","enrichment","structure","cp","GenavgMass","GenavgCPr","GenavgCRs","GenavgMFP","GenavgEFP","GenavgSFP","GenavgHFP","GenavgFFP","GenavgBFP","GenavgPFP","StderrMass","StderrCPr","StderrCRs","StderrMFP","StderrEFP","StderrSFP","StderrHFP","StderrFFP","StderrBFP","StderrPFP"
"Moshajia","8","0.0","0.0","3.2","4","0.9342","0.0234","0.2552","0.2786","0.0","0.2786","0.0","0.0","0.0","0.2786","0.1912","0.0048","0.0375","0.0423","0.0","0.0423","0.0","0.0","0.0","0.0423"
"Multicaecum","0","0.0","0.0","0.0","0","6279.5155","0.0","192.5783","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Mulveyellus","5","0.0","0.0","3.2","4","3.5245","0.0881","0.6977","0.7858","0.0","0.7858","0.0","0.0","0.0","0.7858","0.9215","0.023","0.1382","0.1612","0.0","0.1612","0.0","0.0","0.0","0.1612"
"Mylodiscus","8","0.0","0.0","3.2","4","1.6388","0.041","0.3931","0.4341","0.0","0.4341","0.0","0.0","0.0","0.4341","0.2987","0.0075","0.0531","0.0606","0.0","0.0606","0.0","0.0","0.0","0.0606"
"Mylonchulus","5","0.0","0.0","3.2","4","1.864","0.0466","0.4151","0.4617","0.0","0.4617","0.0","0.0","0.0","0.4617","0.1622","0.0041","0.0244","0.0284","0.0","0.0284","0.0","0.0","0.0","0.0284"
"Myolaimus","3","0.0","3.2","0.0","1","0.5601","0.056","0.1589","0.2149","0.2149","0.0","0.0","0.0","0.2149","0.0","0.3189","0.0319","0.0655","0.0974","0.0974","0.0","0.0","0.0","0.0974","0.0"
"Nacobbus","1","0.0","0.0","0.0","3","66.4595","2.2153","5.6836","7.899","0.0","0.0","7.899","0.0","0.0","0.0","49.8362","1.6612","3.4932","5.1534","0.0","0.0","5.1534","0.0","0.0","0.0"
"Nagelus","1","0.0","0.0","0.0","3","0.6696","0.0223","0.1945","0.2168","0.0","0.0","0.2168","0.0","0.0","0.0","0.078","0.0026","0.0169","0.0195","0.0","0.0","0.0195","0.0","0.0","0.0"
"Namaquanema","8","0.0","0.0","3.2","4","9.5689","0.2392","1.4853","1.7245","0.0","1.7245","0.0","0.0","0.0","1.7245","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nanidorus","1","0.0","0.0","0.0","4","0.4712","0.0118","0.1553","0.167","0.0","0.0","0.167","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nemanoke","0","0.0","0.0","0.0","0","60.8627","0.0","5.7851","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.557","0.0","1.705","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Neoactinolaimus","5","0.0","0.0","5.0","5","6.9183","0.1384","1.1555","1.2939","0.0","1.2939","0.0","0.0","0.0","1.2939","1.111","0.0222","0.1428","0.165","0.0","0.165","0.0","0.0","0.0","0.165"
"Neoalloionema","3","0.0","3.2","0.0","1","1.2974","0.1297","0.3317","0.4614","0.4614","0.0","0.0","0.0","0.4614","0.0","0.0552","0.0055","0.0106","0.0161","0.0161","0.0","0.0","0.0","0.0161","0.0"
"Neochromadora","6","0.0","0.0","1.8","3","0.7649","0.0255","0.2233","0.2488","0.0","0.2488","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Neodiplogaster","3","0.0","3.2","0.0","1","1.018","0.1018","0.2715","0.3733","0.3733","0.0","0.0","0.0","0.3733","0.0","0.3077","0.0308","0.0643","0.095","0.095","0.0","0.0","0.0","0.095","0.0"
"Neodiplopeltula","0","0.0","0.0","1.8","3","2.5083","0.0836","0.5344","0.618","0.0","0.618","0.0","0.0","0.0","0.0","0.627","0.0209","0.102","0.1229","0.0","0.1229","0.0","0.0","0.0","0.0"
"Neodolichodorus","1","0.0","0.0","0.0","3","2.9186","0.0973","0.5949","0.6922","0.0","0.0","0.6922","0.0","0.0","0.0","0.4703","0.0157","0.0689","0.0846","0.0","0.0","0.0846","0.0","0.0","0.0"
"Neodolichorhynchus","1","0.0","0.0","0.0","3","0.2946","0.0098","0.107","0.1168","0.0","0.0","0.1168","0.0","0.0","0.0","0.0292","0.001","0.0081","0.009","0.0","0.0","0.009","0.0","0.0","0.0"
"Neolobocriconema","1","0.0","0.0","0.0","3","1.2899","0.043","0.3264","0.3694","0.0","0.0","0.3694","0.0","0.0","0.0","0.3417","0.0114","0.0641","0.0754","0.0","0.0","0.0754","0.0","0.0","0.0"
"Neometadorylaimus","2","0.0","0.0","3.2","4","7.253","0.1813","1.2066","1.3879","0.0","1.3879","0.0","1.3879","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Neomisticius","2","0.8","0.8","0.0","2","4.1007","0.205","0.7749","0.9799","0.9799","0.0","0.0","0.9799","0.0","0.0","1.6099","0.0805","0.2336","0.3141","0.3141","0.0","0.0","0.3141","0.0","0.0"
"Neopsilenchus","1","0.0","0.0","0.0","2","0.1677","0.0084","0.0695","0.0779","0.0","0.0","0.0779","0.0","0.0","0.0","0.0257","0.0013","0.0083","0.0096","0.0","0.0","0.0096","0.0","0.0","0.0"
"Neothada","1","0.0","0.0","0.0","2","0.1292","0.0065","0.0583","0.0648","0.0","0.0","0.0648","0.0","0.0","0.0","0.0089","4.0E-4","0.0032","0.0036","0.0","0.0","0.0036","0.0","0.0","0.0"
"Neotobrilus","5","0.0","0.0","1.8","3","5.4149","0.1805","0.9537","1.1342","0.0","1.1342","0.0","0.0","0.0","1.1342","0.8283","0.0276","0.1117","0.1393","0.0","0.1393","0.0","0.0","0.0","0.1393"
"Neotonchus","0","0.0","0.0","1.8","3","0.3203","0.0107","0.1162","0.1269","0.0","0.1269","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Neotylocephalus","3","0.8","0.0","0.0","2","0.0405","0.002","0.0245","0.0266","0.0","0.0","0.0","0.0","0.0266","0.0","0.008","4.0E-4","0.0037","0.0041","0.0","0.0","0.0","0.0","0.0041","0.0"
"Nevadanema","8","0.0","0.0","3.2","4","14.4349","0.3609","2.0217","2.3826","0.0","2.3826","0.0","0.0","0.0","2.3826","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nicollina","0","0.0","0.0","0.0","0","33.6722","0.0","3.8161","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nimigula","1","0.0","0.0","0.0","5","5.2105","0.1042","0.9415","1.0457","0.0","0.0","1.0457","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nippostrongylus","0","0.0","0.0","0.0","0","34.6125","0.0","3.8957","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nothacrobeles","3","0.8","0.0","0.0","2","0.3627","0.0181","0.1187","0.1369","0.0","0.0","0.0","0.0","0.1369","0.0","0.1471","0.0074","0.035","0.0424","0.0","0.0","0.0","0.0","0.0424","0.0"
"Nothocriconemoides","1","0.0","0.0","0.0","3","1.2372","0.0412","0.3203","0.3615","0.0","0.0","0.3615","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nothotylenchus","2","0.8","0.8","0.0","2","0.252","0.0126","0.0934","0.106","0.106","0.0","0.0","0.106","0.0","0.0","0.0534","0.0027","0.0153","0.0179","0.0179","0.0","0.0","0.0179","0.0","0.0"
"Nycteridostrongylus","0","0.0","0.0","0.0","0","110.8114","0.0","9.324","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nygellus","5","0.0","0.0","5.0","5","0.4428","0.0089","0.1482","0.157","0.0","0.157","0.0","0.0","0.0","0.157","0.0138","3.0E-4","0.0035","0.0037","0.0","0.0037","0.0","0.0","0.0","0.0037"
"Nygolaimellus","5","0.0","0.0","5.0","5","4.8149","0.0963","0.8862","0.9825","0.0","0.9825","0.0","0.0","0.0","0.9825","0.5727","0.0115","0.0792","0.0907","0.0","0.0907","0.0","0.0","0.0","0.0907"
"Nygolaimoides","5","0.0","0.0","5.0","5","2.7347","0.0547","0.5659","0.6206","0.0","0.6206","0.0","0.0","0.0","0.6206","0.6522","0.013","0.1086","0.1217","0.0","0.1217","0.0","0.0","0.0","0.1217"
"Nygolaimus","5","0.0","0.0","5.0","5","4.7584","0.0952","0.7502","0.8453","0.0","0.8453","0.0","0.0","0.0","0.8453","1.8843","0.0377","0.2104","0.2478","0.0","0.2478","0.0","0.0","0.0","0.2478"
"Oceanicucullanus","0","0.0","0.0","0.0","0","1762.4553","0.0","74.2594","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Odilia","0","0.0","0.0","0.0","0","62.2301","0.0","5.9127","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.6067","0.0","2.1862","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Odontanticoma","0","0.0","0.0","1.8","3","15.5134","0.5171","2.1324","2.6496","0.0","2.6496","0.0","0.0","0.0","0.0","1.3616","0.0454","0.1405","0.1859","0.0","0.1859","0.0","0.0","0.0","0.0"
"Odontobius","0","0.8","0.0","0.0","2","4.8077","0.2404","0.8864","1.1267","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Odontolaimus","3","0.0","0.0","1.8","3","0.1603","0.0053","0.0691","0.0744","0.0","0.0744","0.0","0.0","0.0744","0.0","0.0081","3.0E-4","0.0026","0.0029","0.0","0.0029","0.0","0.0","0.0029","0.0"
"Odontopharynx","5","0.0","3.2","0.0","1","0.8821","0.0882","0.2485","0.3367","0.3367","0.0","0.0","0.0","0.0","0.3367","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Odontophora","0","0.0","0.0","1.8","3","7.3367","0.2446","1.1841","1.4286","0.0","1.4286","0.0","0.0","0.0","0.0","2.9017","0.0967","0.3505","0.4473","0.0","0.4473","0.0","0.0","0.0","0.0"
"Ogma","1","0.0","0.0","0.0","3","0.7147","0.0238","0.2074","0.2312","0.0","0.0","0.2312","0.0","0.0","0.0","0.0833","0.0028","0.0184","0.0211","0.0","0.0","0.0211","0.0","0.0","0.0"
"Oigolaimella","3","0.0","3.2","0.0","1","0.4416","0.0442","0.1469","0.1911","0.1911","0.0","0.0","0.0","0.1911","0.0","0.0856","0.0086","0.0212","0.0298","0.0298","0.0","0.0","0.0","0.0298","0.0"
"Oionchus","5","0.0","0.0","3.2","4","0.874","0.0218","0.2465","0.2683","0.0","0.2683","0.0","0.0","0.0","0.2683","0.0674","0.0017","0.0144","0.0161","0.0","0.0161","0.0","0.0","0.0","0.0161"
"Oligonchulus","5","0.0","0.0","3.2","4","0.9891","0.0247","0.2708","0.2955","0.0","0.2955","0.0","0.0","0.0","0.2955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Onchocerca","0","0.0","0.0","0.0","0","8026.4466","0.0","207.9867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7215.7756","0.0","166.5108","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oncholaimellus","0","0.0","0.0","3.2","4","5.4546","0.1364","0.9492","1.0856","0.0","1.0856","0.0","0.0","0.0","0.0","1.5059","0.0376","0.1946","0.2322","0.0","0.2322","0.0","0.0","0.0","0.0"
"Oncholaimus","0","0.0","0.0","3.2","4","32.8712","0.8218","3.4886","4.3104","0.0","4.3104","0.0","0.0","0.0","0.0","17.934","0.4484","1.4282","1.8764","0.0","1.8764","0.0","0.0","0.0","0.0"
"Onchulus","5","0.0","0.0","1.8","3","2.5368","0.0846","0.5123","0.5968","0.0","0.5968","0.0","0.0","0.0","0.5968","1.0492","0.035","0.1694","0.2044","0.0","0.2044","0.0","0.0","0.0","0.2044"
"Oonaguntus","8","0.0","0.0","3.2","4","0.3998","0.01","0.137","0.147","0.0","0.147","0.0","0.0","0.0","0.147","0.0568","0.0014","0.0146","0.0161","0.0","0.0161","0.0","0.0","0.0","0.0161"
"Oostenbrinkia","8","0.0","0.0","1.8","3","0.2041","0.0068","0.0798","0.0866","0.0","0.0866","0.0","0.0","0.0","0.0866","0.1218","0.0041","0.0379","0.042","0.0","0.042","0.0","0.0","0.0","0.042"
"Opailaimus","1","0.0","0.0","0.0","5","0.262","0.0052","0.1","0.1052","0.0","0.0","0.1052","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Operculorhabditis","3","0.0","3.2","0.0","1","1.3998","0.14","0.3513","0.4913","0.4913","0.0","0.0","0.0","0.4913","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ophidascaris","0","0.0","0.0","0.0","0","100983.5384","0.0","1409.5428","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35746.1787","0.0","366.9589","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Opisthodorylaimus","8","0.0","0.0","5.0","5","1.5601","0.0312","0.3704","0.4016","0.0","0.4016","0.0","0.0","0.0","0.4016","0.4211","0.0084","0.0842","0.0926","0.0","0.0926","0.0","0.0","0.0","0.0926"
"Orientatractis","0","0.0","0.0","0.0","0","34.9465","0.0","3.9239","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oriverutoides","8","0.0","0.0","3.2","4","0.6168","0.0154","0.19","0.2054","0.0","0.2054","0.0","0.0","0.0","0.2054","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oriverutus","8","0.0","0.0","3.2","4","0.8972","0.0224","0.2368","0.2592","0.0","0.2592","0.0","0.0","0.0","0.2592","0.1648","0.0041","0.0278","0.0319","0.0","0.0319","0.0","0.0","0.0","0.0319"
"Orthophallonema","0","0.0","0.0","1.8","3","44.7549","1.4918","4.7238","6.2156","0.0","6.2156","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oscheius","3","0.0","3.2","0.0","1","6.5955","0.6596","1.0185","1.678","1.678","0.0","0.0","0.0","1.678","0.0","1.3068","0.1307","0.1442","0.2742","0.2742","0.0","0.0","0.0","0.2742","0.0"
"Oscheius","3","0.0","3.2","0.0","1","6.5955","0.6596","1.0185","1.678","1.678","0.0","0.0","0.0","1.678","0.0","1.3068","0.1307","0.1442","0.2742","0.2742","0.0","0.0","0.0","0.2742","0.0"
"Osstella","3","0.8","0.0","0.0","2","0.2099","0.0105","0.0846","0.0951","0.0","0.0","0.0","0.0","0.0951","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oswaldofilaria","0","0.0","0.0","0.0","0","1826.1719","0.0","76.2539","0.0","0.0","0.0","0.0","0.0","0.0","0.0","68.3594","0.0","2.1413","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ottolenchus","1","0.0","0.0","0.0","2","0.0569","0.0028","0.0318","0.0346","0.0","0.0","0.0346","0.0","0.0","0.0","0.0044","2.0E-4","0.0018","0.0021","0.0","0.0","0.0021","0.0","0.0","0.0"
"Oxybelondira","5","0.0","0.0","3.2","4","0.8366","0.0209","0.2388","0.2597","0.0","0.2597","0.0","0.0","0.0","0.2597","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oxydirus","5","0.0","0.0","3.2","4","1.8784","0.047","0.4251","0.4721","0.0","0.4721","0.0","0.0","0.0","0.4721","0.3673","0.0092","0.0621","0.0713","0.0","0.0713","0.0","0.0","0.0","0.0713"
"Oxyspirura","0","0.0","0.0","0.0","0","746.3692","0.0","38.9832","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Oxystomina","0","0.0","0.0","3.2","4","0.3129","0.0078","0.1142","0.122","0.0","0.122","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pachydorylaimus","2","0.0","0.0","3.2","4","0.9877","0.0247","0.2691","0.2938","0.0","0.2938","0.0","0.2938","0.0","0.0","0.2277","0.0057","0.0469","0.0526","0.0","0.0526","0.0","0.0526","0.0","0.0"
"Panagrellus","3","0.0","3.2","0.0","1","2.2621","0.2262","0.4851","0.7113","0.7113","0.0","0.0","0.0","0.7113","0.0","0.406","0.0406","0.0674","0.108","0.108","0.0","0.0","0.0","0.108","0.0"
"Panagrobelus","3","0.0","3.2","0.0","1","0.5288","0.0529","0.1644","0.2173","0.2173","0.0","0.0","0.0","0.2173","0.0","0.1547","0.0155","0.0357","0.0512","0.0512","0.0","0.0","0.0","0.0512","0.0"
"Panagrolaimus","3","0.0","3.2","0.0","1","0.6333","0.0633","0.1896","0.2529","0.2529","0.0","0.0","0.0","0.2529","0.0","0.0757","0.0076","0.017","0.0246","0.0246","0.0","0.0","0.0","0.0246","0.0"
"Panagrolobus","3","0.8","0.0","0.0","2","0.07","0.0035","0.0372","0.0407","0.0","0.0","0.0","0.0","0.0407","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Panduripharynx","0","0.0","0.0","1.8","3","7.0206","0.234","1.1775","1.4115","0.0","1.4115","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Papillonema","0","0.0","0.0","1.8","3","1.4596","0.0487","0.3573","0.406","0.0","0.406","0.0","0.0","0.0","0.0","0.5599","0.0187","0.1051","0.1238","0.0","0.1238","0.0","0.0","0.0","0.0"
"Papuadorus","8","0.0","0.0","3.2","4","8.3038","0.2076","1.3354","1.543","0.0","1.543","0.0","0.0","0.0","1.543","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parabathylaimus","0","0.0","0.0","1.8","3","20.2386","0.6746","2.6049","3.2796","0.0","3.2796","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parabronema","0","0.0","0.0","0.0","0","9499.8109","0.0","206.84","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8710.3518","0.0","167.1832","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paracamallanus","0","0.0","0.0","0.0","0","286.4149","0.0","19.0068","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paracanthonchus","0","0.0","0.0","1.8","3","3.8821","0.1294","0.755","0.8844","0.0","0.8844","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paracephalobus","3","0.8","0.0","0.0","2","0.5945","0.0297","0.1848","0.2146","0.0","0.0","0.0","0.0","0.2146","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paracomesoma","0","0.0","0.0","1.8","3","6.812","0.2271","1.1511","1.3782","0.0","1.3782","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paraconthonchus","0","0.0","0.0","1.8","3","1.5835","0.0528","0.3769","0.4297","0.0","0.4297","0.0","0.0","0.0","0.0","0.7458","0.0249","0.1378","0.1627","0.0","0.1627","0.0","0.0","0.0","0.0"
"Paracrassibucca","5","0.0","0.0","3.2","4","1.2188","0.0305","0.3167","0.3471","0.0","0.3471","0.0","0.0","0.0","0.3471","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paracrobeles","3","0.8","0.0","0.0","2","0.4943","0.0247","0.1607","0.1854","0.0","0.0","0.0","0.0","0.1854","0.0","0.0229","0.0011","0.0056","0.0067","0.0","0.0","0.0","0.0","0.0067","0.0"
"Paractinolaimus","5","0.0","0.0","5.0","5","6.9217","0.1384","1.1343","1.2728","0.0","1.2728","0.0","0.0","0.0","1.2728","0.6068","0.0121","0.0769","0.089","0.0","0.089","0.0","0.0","0.0","0.089"
"Paracyatholaimus","0","0.0","0.0","1.8","3","0.4904","0.0163","0.1583","0.1746","0.0","0.1746","0.0","0.0","0.0","0.0","0.0945","0.0032","0.0233","0.0264","0.0","0.0264","0.0","0.0","0.0","0.0"
"Paraditylenchus","2","0.8","0.8","0.0","2","0.0618","0.0031","0.0339","0.0369","0.0369","0.0","0.0","0.0369","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paradolichodera","1","0.0","0.0","0.0","3","22.887","0.7629","2.8566","3.6195","0.0","0.0","3.6195","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paradorylaimus","8","0.0","0.0","3.2","4","5.5666","0.1392","0.9465","1.0856","0.0","1.0856","0.0","0.0","0.0","1.0856","1.3842","0.0346","0.1665","0.201","0.0","0.201","0.0","0.0","0.0","0.201"
"Paradujardinia","0","0.0","0.0","0.0","0","618549.241","0.0","5852.4221","0.0","0.0","0.0","0.0","0.0","0.0","0.0","326307.0007","0.0","2421.0336","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parafilaroides","0","0.0","0.0","0.0","0","350.7106","0.0","21.3364","0.0","0.0","0.0","0.0","0.0","0.0","0.0","116.8548","0.0","5.2339","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paragendria","0","0.0","0.0","0.0","0","38.4647","0.0","4.2166","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parahadronchus","5","0.0","0.0","3.2","4","7.0258","0.1756","1.1552","1.3309","0.0","1.3309","0.0","0.0","0.0","1.3309","1.505","0.0376","0.1955","0.2331","0.0","0.2331","0.0","0.0","0.0","0.2331"
"Paralongidorus","1","0.0","0.0","0.0","5","22.6294","0.4526","2.6537","3.1062","0.0","0.0","3.1062","0.0","0.0","0.0","3.5591","0.0712","0.3259","0.397","0.0","0.0","0.397","0.0","0.0","0.0"
"Paramesacanthion","0","0.8","0.0","0.0","2","183.3106","9.1655","13.433","22.5985","0.0","0.0","0.0","0.0","0.0","0.0","65.4044","3.2702","3.6648","6.935","0.0","0.0","0.0","0.0","0.0","0.0"
"Paramicrolaimus","0","0.0","0.0","1.8","3","4.0196","0.134","0.7696","0.9035","0.0","0.9035","0.0","0.0","0.0","0.0","0.6016","0.0201","0.0897","0.1097","0.0","0.1097","0.0","0.0","0.0","0.0"
"Paramphidelus","3","0.0","0.0","3.2","4","0.198","0.005","0.0758","0.0808","0.0","0.0808","0.0","0.0","0.0808","0.0","0.0459","0.0011","0.0132","0.0144","0.0","0.0144","0.0","0.0","0.0144","0.0"
"Paramylonchulus","5","0.0","0.0","3.2","4","0.6002","0.015","0.1842","0.1992","0.0","0.1992","0.0","0.0","0.0","0.1992","0.1376","0.0034","0.0325","0.036","0.0","0.036","0.0","0.0","0.0","0.036"
"Paraphanolaimus","3","0.0","0.0","1.8","3","0.7151","0.0238","0.2099","0.2337","0.0","0.2337","0.0","0.0","0.2337","0.0","0.0872","0.0029","0.0202","0.0231","0.0","0.0231","0.0","0.0","0.0231","0.0"
"Parapharyngodon","0","0.0","0.0","0.0","0","1100.4459","0.0","50.2445","0.0","0.0","0.0","0.0","0.0","0.0","0.0","469.9711","0.0","16.9035","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paraphelenchus","2","0.8","0.8","0.0","2","0.3356","0.0168","0.118","0.1348","0.1348","0.0","0.0","0.1348","0.0","0.0","0.0617","0.0031","0.0154","0.0184","0.0184","0.0","0.0","0.0184","0.0","0.0"
"Parapinnanema","0","0.0","0.0","1.8","3","9.3397","0.3113","1.4039","1.7152","0.0","1.7152","0.0","0.0","0.0","0.0","1.8235","0.0608","0.214","0.2746","0.0","0.2746","0.0","0.0","0.0","0.0"
"Paraplectonema","0","0.0","0.0","1.8","3","0.6162","0.0205","0.1889","0.2094","0.0","0.2094","0.0","0.0","0.0","0.0","0.0719","0.0024","0.0166","0.019","0.0","0.019","0.0","0.0","0.0","0.0"
"Pararaeolaimus","0","0.0","0.0","1.8","3","0.2681","0.0089","0.1017","0.1106","0.0","0.1106","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pararhyssocolpus","8","0.0","0.0","3.2","4","0.5565","0.0139","0.1759","0.1898","0.0","0.1898","0.0","0.0","0.0","0.1898","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pararotylenchus","1","0.0","0.0","0.0","3","0.9381","0.0313","0.2574","0.2887","0.0","0.0","0.2887","0.0","0.0","0.0","0.1078","0.0036","0.0221","0.0257","0.0","0.0","0.0257","0.0","0.0","0.0"
"Parasitodiplogaster","3","0.0","3.2","0.0","1","4.3442","0.4344","0.7868","1.2213","1.2213","0.0","0.0","0.0","1.2213","0.0","1.56","0.156","0.2101","0.3659","0.3659","0.0","0.0","0.0","0.3659","0.0"
"Parasitorhabditis","3","0.0","3.2","0.0","1","1.2417","0.1242","0.3125","0.4367","0.4367","0.0","0.0","0.0","0.4367","0.0","0.1059","0.0106","0.02","0.0305","0.0305","0.0","0.0","0.0","0.0305","0.0"
"Parasitylenchus","0","0.0","0.0","0.0","0","2.1566","0.0","0.4858","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parastomachoglossa","5","0.0","0.0","5.0","5","7.5746","0.1515","1.2298","1.3813","0.0","1.3813","0.0","0.0","0.0","1.3813","2.0478","0.041","0.2499","0.2909","0.0","0.2909","0.0","0.0","0.0","0.2909"
"Paratimminema","8","0.0","0.0","5.0","5","0.1498","0.003","0.0657","0.0687","0.0","0.0687","0.0","0.0","0.0","0.0687","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paratimmus","5","0.0","0.0","3.2","4","0.9987","0.025","0.2727","0.2977","0.0","0.2977","0.0","0.0","0.0","0.2977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paratractis","0","0.0","0.0","0.0","0","256.5732","0.0","17.5013","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paratrichodorus","1","0.0","0.0","0.0","4","0.7471","0.0187","0.2128","0.2315","0.0","0.0","0.2315","0.0","0.0","0.0","0.1103","0.0028","0.0239","0.0266","0.0","0.0","0.0266","0.0","0.0","0.0"
"Paratrichsoma","0","0.0","0.0","0.0","0","51.8163","0.0","5.2725","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paratrophurus","1","0.0","0.0","0.0","3","0.3211","0.0107","0.1122","0.1229","0.0","0.0","0.1229","0.0","0.0","0.0","0.0369","0.0012","0.0091","0.0103","0.0","0.0","0.0103","0.0","0.0","0.0"
